,level_0,level_1,pred
565,23,20,7.9494500160217285
566,23,21,8.212879180908203
567,23,22,8.679376602172852
568,23,23,5.39405632019043
569,24,0,4.35942268371582
570,24,1,4.583600997924805
571,24,2,4.438380241394043
572,24,3,5.578543663024902
573,24,4,3.519848108291626
574,24,5,4.816704273223877
575,24,6,4.258224010467529
576,24,7,6.245636463165283
577,24,8,6.479969024658203
578,24,9,6.057887554168701
579,24,10,5.64912223815918
580,24,11,6.232474327087402
581,24,12,6.108371257781982
582,24,13,7.0667572021484375
583,24,14,6.5084991455078125
584,24,15,5.951117038726807
585,24,16,5.82559061050415
586,24,17,4.915279388427734
587,24,18,4.660539627075195
588,24,19,3.9604930877685547
589,24,20,4.632040023803711
590,24,21,3.2177135944366455
591,24,22,3.281607151031494
592,24,23,4.512887001037598
593,25,0,3.127847909927368
594,25,1,2.2953975200653076
595,25,2,1.742846965789795
596,25,3,3.003546953201294
597,25,4,2.6607632637023926
598,25,5,3.5385570526123047
599,25,6,3.5961570739746094
600,25,7,3.4944369792938232
601,25,8,3.8364973068237305
602,25,9,3.497692108154297
603,25,10,4.533529758453369
604,25,11,5.451022148132324
605,25,12,4.7767720222473145
606,25,13,5.189631938934326
607,25,14,5.235214710235596
608,25,15,4.61700439453125
609,25,16,4.915488243103027
610,25,17,3.972487449645996
611,25,18,2.4088993072509766
612,25,19,3.2741737365722656
613,25,20,4.521050453186035
614,25,21,3.9148170948028564
615,25,22,4.9725751876831055
616,25,23,4.166702747344971
617,26,0,4.582637786865234
618,26,1,4.086355209350586
619,26,2,3.160443067550659
620,26,3,3.1194446086883545
621,26,4,3.5104174613952637
622,26,5,3.0733582973480225
623,26,6,4.368893623352051
624,26,7,4.424703598022461
625,26,8,5.222306728363037
626,26,9,5.503059387207031
627,26,10,4.403398036956787
628,26,11,4.058575630187988
629,26,12,4.870423316955566
630,26,13,5.595147132873535
631,26,14,6.411603927612305
632,26,15,6.317300796508789
633,26,16,5.173799991607666
634,26,17,4.76431131362915
635,26,18,4.710319995880127
636,26,19,5.14728307723999
637,26,20,6.174258708953857
638,26,21,6.375992298126221
639,26,22,7.358288764953613
640,26,23,5.165602684020996
641,27,0,5.838223457336426
642,27,1,5.0079264640808105
643,27,2,4.864874362945557
644,27,3,4.4622273445129395
645,27,4,3.6094932556152344
646,27,5,4.951004981994629
647,27,6,4.243351459503174
648,27,7,3.8128609657287598
649,27,8,4.60096549987793
650,27,9,4.513932704925537
651,27,10,4.48394250869751
652,27,11,5.601785659790039
653,27,12,5.978790283203125
654,27,13,5.582478046417236
655,27,14,6.591278553009033
656,27,15,5.916262149810791
657,27,16,4.037527084350586
658,27,17,4.0021748542785645
659,27,18,4.467126369476318
660,27,19,3.8470849990844727
661,27,20,3.9476099014282227
662,27,21,3.902923107147217
663,27,22,4.339951038360596
664,27,23,3.426381826400757
665,28,0,4.514826774597168
666,28,1,5.476497650146484
667,28,2,4.458617210388184
668,28,3,5.036063194274902
669,28,4,4.812575817108154
670,28,5,5.672378063201904
671,28,6,6.219293117523193
672,28,7,6.303115367889404
673,28,8,6.399000644683838
674,28,9,6.993631839752197
675,28,10,6.2168402671813965
676,28,11,5.112639904022217
677,28,12,4.884218215942383
678,28,13,4.2409772872924805
679,28,14,5.869569778442383
680,28,15,4.690962791442871
681,28,16,4.948300361633301
682,28,17,4.23328161239624
683,28,18,4.878277778625488
684,28,19,5.356800556182861
685,28,20,3.816661834716797
686,28,21,4.456313133239746
687,28,22,5.688055992126465
688,28,23,5.926417827606201
689,29,0,6.0487141609191895
690,29,1,5.2413859367370605
691,29,2,5.017159461975098
692,29,3,4.420098304748535
693,29,4,4.115621566772461
694,29,5,3.6872944831848145
695,29,6,3.2255096435546875
696,29,7,3.272939920425415
697,29,8,3.6867787837982178
698,29,9,3.4172556400299072
699,29,10,3.8228132724761963
700,29,11,4.618366241455078
701,29,12,4.54966926574707
702,29,13,5.14467716217041
703,29,14,5.544246196746826
704,29,15,5.154529571533203
705,29,16,5.083906173706055
706,29,17,4.518360614776611
707,29,18,4.611546039581299
708,29,19,4.528714179992676
709,29,20,3.3179752826690674
710,29,21,3.38996958732605
711,29,22,4.297457218170166
712,29,23,4.431604862213135
713,30,0,4.077956676483154
714,30,1,4.5459885597229
715,30,2,4.861049652099609
716,30,3,3.218242645263672
717,30,4,4.488284587860107
718,30,5,4.967029571533203
719,30,6,5.200706958770752
720,30,7,4.063628196716309
721,30,8,4.038290023803711
722,30,9,6.0548095703125
723,30,10,5.957422733306885
724,30,11,5.870340347290039
725,30,12,6.077998161315918
726,30,13,6.9169721603393555
727,30,14,6.992954730987549
728,30,15,5.860956192016602
729,30,16,6.0062255859375
730,30,17,5.158406734466553
731,30,18,7.637664794921875
732,30,19,7.535049915313721
733,30,20,7.047321796417236
734,30,21,6.8160200119018555
735,30,22,7.132009506225586
736,30,23,6.052108287811279
737,31,0,6.644018173217773
738,31,1,5.1567158699035645
739,31,2,4.529070854187012
740,31,3,4.624752998352051
741,31,4,4.361667156219482
742,31,5,4.070934295654297
743,31,6,4.500648021697998
744,31,7,5.0217180252075195
745,31,8,4.99157190322876
746,31,9,4.949986934661865
747,31,10,7.135017395019531
748,31,11,6.965535640716553
749,31,12,7.080148220062256
750,31,13,7.72973108291626
751,31,14,7.920176029205322
752,31,15,7.092408657073975
753,31,16,6.989142894744873
754,31,17,6.978370666503906
755,31,18,5.946650505065918
756,31,19,5.438203811645508
757,31,20,5.834420680999756
758,31,21,6.757342338562012
759,31,22,7.255029201507568
760,31,23,7.040964126586914
761,32,0,6.300815582275391
762,32,1,7.606391906738281
763,32,2,7.323244571685791
764,32,3,7.0387701988220215
765,32,4,7.01475715637207
766,32,5,7.319954872131348
767,32,6,6.567867279052734
768,32,7,6.181887626647949
769,32,8,7.123620986938477
770,32,9,7.653624534606934
771,32,10,5.737107753753662
772,32,11,6.620613098144531
773,32,12,6.276599407196045
774,32,13,5.063244819641113
775,32,14,6.25643253326416
776,32,15,5.771734237670898
777,32,16,5.932083606719971
778,32,17,4.476516246795654
779,32,18,3.7804996967315674
780,32,19,3.3100664615631104
781,32,20,3.807187557220459
782,32,21,2.9877123832702637
783,32,22,3.7880406379699707
784,32,23,2.0450029373168945
785,33,0,2.263329029083252
786,33,1,3.2107787132263184
787,33,2,2.743245840072632
788,33,3,2.4468448162078857
789,33,4,1.6340131759643555
790,33,5,3.2519309520721436
791,33,6,2.544926881790161
792,33,7,2.24468994140625
793,33,8,4.029655933380127
794,33,9,3.5465052127838135
795,33,10,3.048381805419922
796,33,11,3.712952136993408
797,33,12,4.20682430267334
798,33,13,3.6351091861724854
799,33,14,4.3512091636657715
800,33,15,3.8082242012023926
801,33,16,3.9216489791870117
802,33,17,3.626420736312866
803,33,18,4.311274528503418
804,33,19,3.3827033042907715
805,33,20,4.019364356994629
806,33,21,4.3045759201049805
807,33,22,4.210144519805908
808,33,23,3.8813700675964355
809,34,0,4.596968173980713
810,34,1,4.559576988220215
811,34,2,5.249305725097656
812,34,3,4.1247782707214355
813,34,4,2.6426773071289062
814,34,5,0.9365606307983398
815,34,6,2.1147470474243164
816,34,7,1.5167585611343384
817,34,8,2.1884658336639404
818,34,9,3.386916399002075
819,34,10,3.9074370861053467
820,34,11,3.192702293395996
821,34,12,2.7762997150421143
822,34,13,1.8720449209213257
823,34,14,2.1552295684814453
824,34,15,2.1948604583740234
825,34,16,2.2121829986572266
826,34,17,2.32344126701355
827,34,18,2.020524501800537
828,34,19,2.3203258514404297
829,34,20,1.9278206825256348
830,34,21,1.9016773700714111
831,34,22,2.4362540245056152
832,34,23,2.3526172637939453
833,35,0,1.9490376710891724
834,35,1,2.0367183685302734
835,35,2,2.0561561584472656
836,35,3,1.927467703819275
837,35,4,1.8494821786880493
838,35,5,2.4058570861816406
839,35,6,1.4706040620803833
840,35,7,3.3181586265563965
841,35,8,2.415731430053711
842,35,9,2.2520675659179688
843,35,10,2.6641435623168945
844,35,11,4.551863193511963
845,35,12,4.730967044830322
846,35,13,5.324411392211914
847,35,14,3.3310294151306152
848,35,15,3.1463279724121094
849,35,16,4.915688991546631
850,35,17,4.216037750244141
851,35,18,4.220474720001221
852,35,19,3.570436716079712
853,35,20,3.67055606842041
854,35,21,3.3662703037261963
855,35,22,4.008851051330566
856,35,23,3.39957332611084
857,36,0,2.773341655731201
858,36,1,3.2308943271636963
859,36,2,2.7066798210144043
860,36,3,3.0105481147766113
861,36,4,2.4639973640441895
862,36,5,3.1736388206481934
863,36,6,2.9906458854675293
864,36,7,3.1220054626464844
865,36,8,2.971773147583008
866,36,9,5.228860855102539
867,36,10,5.686079978942871
868,36,11,5.548572540283203
869,36,12,6.204329490661621
870,36,13,6.344566345214844
871,36,14,5.4510931968688965
872,36,15,5.741905212402344
873,36,16,5.038331508636475
874,36,17,4.878780364990234
875,36,18,5.139416217803955
876,36,19,4.6006317138671875
877,36,20,4.357794761657715
878,36,21,4.822222709655762
879,36,22,4.8727898597717285
880,36,23,3.109119176864624
881,37,0,2.81563138961792
882,37,1,2.702242136001587
883,37,2,2.650918960571289
884,37,3,1.9257516860961914
885,37,4,1.6459555625915527
886,37,5,2.5192770957946777
887,37,6,1.4209933280944824
888,37,7,2.5350263118743896
889,37,8,2.923779010772705
890,37,9,2.0616281032562256
891,37,10,4.108534812927246
892,37,11,4.754213809967041
893,37,12,4.231513023376465
894,37,13,5.386029243469238
895,37,14,4.796406269073486
896,37,15,2.885077953338623
897,37,16,3.9384925365448
898,37,17,3.080387592315674
899,37,18,2.101710319519043
900,37,19,1.3071815967559814
901,37,20,3.157073497772217
902,37,21,3.0600321292877197
903,37,22,2.482912540435791
904,37,23,2.437708854675293
905,38,0,1.4138271808624268
906,38,1,1.077545404434204
907,38,2,-0.30682772397994995
908,38,3,1.4824309349060059
909,38,4,2.257530689239502
910,38,5,1.704783320426941
911,38,6,0.055471599102020264
912,38,7,0.9340728521347046
913,38,8,3.853203773498535
914,38,9,0.8199545741081238
915,38,10,4.308241367340088
916,38,11,3.407097339630127
917,38,12,4.493066787719727
918,38,13,3.931607961654663
919,38,14,4.4479146003723145
920,38,15,3.7807071208953857
921,38,16,3.852133274078369
922,38,17,3.9750964641571045
923,38,18,3.868384838104248
924,38,19,3.312699794769287
925,38,20,2.7880642414093018
926,38,21,3.5977165699005127
927,38,22,3.8238236904144287
928,38,23,3.688727855682373
929,39,0,3.576378345489502
930,39,1,3.0882444381713867
931,39,2,2.8720943927764893
932,39,3,2.4767234325408936
933,39,4,2.7323496341705322
934,39,5,2.7810733318328857
935,39,6,3.268439769744873
936,39,7,3.193422794342041
937,39,8,3.4223792552948
938,39,9,3.353752374649048
939,39,10,3.8640899658203125
940,39,11,4.063353538513184
941,39,12,4.435757637023926
942,39,13,5.198798656463623
943,39,14,5.006031036376953
944,39,15,5.1286749839782715
945,39,16,4.756146430969238
946,39,17,3.8311405181884766
947,39,18,3.7468996047973633
948,39,19,3.6085238456726074
949,39,20,3.8877217769622803
950,39,21,3.4053165912628174
951,39,22,2.661543130874634
952,39,23,1.573392629623413
953,40,0,2.3121047019958496
954,40,1,2.201556444168091
955,40,2,1.9415056705474854
956,40,3,1.9629197120666504
957,40,4,2.5081021785736084
958,40,5,1.6932635307312012
959,40,6,2.4257144927978516
960,40,7,3.0105721950531006
961,40,8,2.711895704269409
962,40,9,2.813668727874756
963,40,10,4.024628162384033
964,40,11,4.450784683227539
965,40,12,5.8385515213012695
966,40,13,5.981751441955566
967,40,14,5.4401679039001465
968,40,15,5.646684169769287
969,40,16,6.261908531188965
970,40,17,5.0390448570251465
971,40,18,5.5658488273620605
972,40,19,6.079904079437256
973,40,20,5.173778533935547
974,40,21,4.220499038696289
975,40,22,3.685380458831787
